id,date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,total_sleep_records,total_minutes_asleep,total_time_in_bed,weight_kg,weight_pounds,fat,bmi,is_manual_report,log_id,weekday,total_active_minutes
4445114986,2016-04-28,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203,1,419,442,NA,NA,NA,NA,NA,NA,Thursday,236
4445114986,2016-04-29,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,2196,1,106,108,NA,NA,NA,NA,NA,NA,Friday,226
4445114986,2016-04-30,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,2363,1,322,353,NA,NA,NA,NA,NA,NA,Saturday,290
4445114986,2016-05-01,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,2246,2,439,459,NA,NA,NA,NA,NA,NA,Sunday,240
4445114986,2016-05-02,6910,4.75,4.75,0,2.210000038,0.189999998,2.3499999049999998,0,27,4,200,667,2336,1,502,542,NA,NA,NA,NA,NA,NA,Monday,231
4445114986,2016-05-03,7502,5.179999828,5.179999828,0,2.4800000190000002,0.109999999,2.579999924,0,30,2,233,725,2421,2,417,450,NA,NA,NA,NA,NA,NA,Tuesday,265
4445114986,2016-05-04,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,2070,2,337,363,NA,NA,NA,NA,NA,NA,Wednesday,180
4445114986,2016-05-05,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,2120,2,462,513,NA,NA,NA,NA,NA,NA,Thursday,193
4445114986,2016-05-06,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,2211,2,374,402,NA,NA,NA,NA,NA,NA,Friday,229
4445114986,2016-05-07,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26,4,108,866,2123,2,401,436,NA,NA,NA,NA,NA,NA,Saturday,138
4445114986,2016-05-08,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,2423,1,361,391,NA,NA,NA,NA,NA,NA,Sunday,316
4445114986,2016-05-09,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,2281,1,457,533,NA,NA,NA,NA,NA,NA,Monday,266
4445114986,2016-05-10,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,2181,1,405,426,NA,NA,NA,NA,NA,NA,Tuesday,231
4445114986,2016-05-11,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,2499,1,499,530,NA,NA,NA,NA,NA,NA,Wednesday,288
4445114986,2016-05-12,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,1212,1,483,501,NA,NA,NA,NA,NA,NA,Thursday,58
4558609924,2016-04-12,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,318
4558609924,2016-04-13,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,153
4558609924,2016-04-14,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,279
4558609924,2016-04-15,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.7300000190000002,0,17,30,262,1131,2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,309
4558609924,2016-04-16,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8,12,308,1112,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,328
4558609924,2016-04-17,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.7100000380000004,0,7,19,304,1110,2117,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,330
4558609924,2016-04-18,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,2116,NA,NA,NA,69.6999969482422,153.662190014971,NA,27.25,TRUE,1461023999000,Monday,360
4558609924,2016-04-19,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,258
4558609924,2016-04-20,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,222
4558609924,2016-04-21,13743,9.0799999239999991,9.0799999239999991,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486,1,126,137,NA,NA,NA,NA,NA,NA,Thursday,459
4558609924,2016-04-22,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,318
4558609924,2016-04-23,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,318
4558609924,2016-04-24,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,395
4558609924,2016-04-25,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,2225,NA,NA,NA,70.3000030517578,154.984977044029,NA,27.4599990844727,TRUE,1461628799000,Monday,368
4558609924,2016-04-26,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223,1,103,121,NA,NA,NA,NA,NA,NA,Tuesday,336
4558609924,2016-04-27,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,353
4558609924,2016-04-28,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,379
4558609924,2016-04-29,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.3099999429999998,0,15,29,197,1096,1918,1,171,179,NA,NA,NA,NA,NA,NA,Friday,241
4558609924,2016-04-30,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.4600000380000004,0,7,29,293,1111,2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,329
4558609924,2016-05-01,3428,2.2699999809999998,2.2699999809999998,0,0,0,2.2699999809999998,0,0,0,190,1121,1692,1,115,129,69.9000015258789,154.103124631302,NA,27.3199996948242,TRUE,1462147199000,Sunday,190
4558609924,2016-05-02,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066,NA,NA,NA,69.1999969482422,152.559878704046,NA,27.0400009155273,TRUE,1462233599000,Monday,383
4558609924,2016-05-03,5267,3.4800000190000002,3.4800000190000002,0,0.600000024,0.280000001,2.5999999049999998,0,21,10,237,1172,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,268
4558609924,2016-05-04,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,252
4558609924,2016-05-05,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,392
4558609924,2016-05-06,3755,2.4800000190000002,2.4800000190000002,0,0,0,2.4800000190000002,0,0,0,202,1238,1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,202
4558609924,2016-05-07,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,272
4558609924,2016-05-08,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.0199999809999998,0,66,35,238,1019,2666,1,123,134,NA,NA,NA,NA,NA,NA,Sunday,339
4558609924,2016-05-09,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223,NA,NA,NA,69.0999984741211,152.339419805848,NA,27,TRUE,1462838399000,Monday,375
4558609924,2016-05-10,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,249
4558609924,2016-05-11,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.9400000570000002,0,4,31,324,1081,2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,359
4558609924,2016-05-12,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,247
4702921684,2016-04-12,7213,5.8800001140000004,5.8800001140000004,0,0,0,5.849999905,0,0,0,263,718,2947,1,425,439,NA,NA,NA,NA,NA,NA,Tuesday,263
4702921684,2016-04-13,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898,2,400,430,NA,NA,NA,NA,NA,NA,Wednesday,258
4702921684,2016-04-14,7860,6.3699998859999996,6.3699998859999996,0,0,0,6.3699998859999996,0,0,0,271,772,2984,1,384,415,NA,NA,NA,NA,NA,NA,Thursday,271
4702921684,2016-04-15,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.7899999619999996,0,1,8,256,944,2896,1,253,257,NA,NA,NA,NA,NA,NA,Friday,265
4702921684,2016-04-16,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.5399999619999996,0,3,24,335,556,3328,2,382,406,NA,NA,NA,NA,NA,NA,Saturday,362
4702921684,2016-04-17,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.8800001140000004,0,12,66,302,437,3394,1,591,612,NA,NA,NA,NA,NA,NA,Sunday,380
4702921684,2016-04-18,9105,7.3800001140000004,7.3800001140000004,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013,1,293,312,NA,NA,NA,NA,NA,NA,Monday,243
4702921684,2016-04-19,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812,1,457,487,NA,NA,NA,NA,NA,NA,Tuesday,197
4702921684,2016-04-20,8793,7.1300001140000004,7.1300001140000004,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061,1,454,468,NA,NA,NA,NA,NA,NA,Wednesday,291
4702921684,2016-04-21,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.9400000570000002,0,4,41,144,901,2729,1,425,434,NA,NA,NA,NA,NA,NA,Thursday,189
4702921684,2016-04-22,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,72
4702921684,2016-04-23,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691,1,465,475,NA,NA,NA,NA,NA,NA,Saturday,483
4702921684,2016-04-24,15050,12.22000027,12.22000027,0,1.200000048,5.1199998859999996,5.8800001140000004,0,15,95,281,542,3538,1,480,506,NA,NA,NA,NA,NA,NA,Sunday,391
4702921684,2016-04-25,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064,1,370,380,NA,NA,NA,NA,NA,NA,Monday,291
4702921684,2016-04-26,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.5399999619999996,0,1,8,216,765,2784,1,421,429,NA,NA,NA,NA,NA,NA,Tuesday,225
4702921684,2016-04-27,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908,1,432,449,NA,NA,NA,NA,NA,NA,Wednesday,255
4702921684,2016-04-28,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033,1,442,461,NA,NA,NA,NA,NA,NA,Thursday,255
4702921684,2016-04-29,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165,1,433,447,NA,NA,NA,NA,NA,NA,Friday,298
4702921684,2016-04-30,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.8800001140000004,0,4,36,263,728,3115,1,479,501,NA,NA,NA,NA,NA,NA,Saturday,303
4702921684,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,1440,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,0
4702921684,2016-05-02,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,240
4702921684,2016-05-03,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145,1,327,373,NA,NA,NA,NA,NA,NA,Tuesday,313
4702921684,2016-05-04,8161,6.6199998859999996,6.6199998859999996,0,0.340000004,0.730000019,5.5399999619999996,0,4,15,251,757,3004,1,412,434,NA,NA,NA,NA,NA,NA,Wednesday,270
4702921684,2016-05-05,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006,1,414,428,NA,NA,NA,NA,NA,NA,Thursday,254
4702921684,2016-05-06,6943,5.6300001140000004,5.6300001140000004,0,0.079999998,0.660000026,4.8699998859999996,0,1,16,207,682,2859,1,404,449,NA,NA,NA,NA,NA,NA,Friday,224
4702921684,2016-05-07,14370,11.649999619999999,11.649999619999999,0,0.370000005,2.3099999429999998,8.970000267,0,5,46,439,577,3683,1,520,543,NA,NA,NA,NA,NA,NA,Saturday,490
4702921684,2016-05-08,12857,10.43000031,10.43000031,0,0.680000007,6.2100000380000004,3.539999962,0,9,125,192,1019,3287,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,326
4702921684,2016-05-09,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990,1,435,458,NA,NA,NA,NA,NA,NA,Monday,265
4702921684,2016-05-10,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172,1,416,431,NA,NA,NA,NA,NA,NA,Tuesday,300
4702921684,2016-05-11,9810,7.9600000380000004,7.9600000380000004,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069,1,354,366,NA,NA,NA,NA,NA,NA,Wednesday,286
4702921684,2016-05-12,2752,2.2300000190000002,2.2300000190000002,0,0,0,2.2300000190000002,0,0,0,68,241,1240,1,404,442,NA,NA,NA,NA,NA,NA,Thursday,68
5553957443,2016-04-12,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026,1,441,464,NA,NA,NA,NA,NA,NA,Tuesday,309
5553957443,2016-04-13,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718,2,455,488,NA,NA,NA,NA,NA,NA,Wednesday,226
5553957443,2016-04-14,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324,1,357,418,NA,NA,NA,NA,NA,NA,Thursday,358
5553957443,2016-04-15,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.7100000380000004,0,58,38,239,689,2254,1,377,409,NA,NA,NA,NA,NA,NA,Friday,335
5553957443,2016-04-16,5771,3.7699999809999998,3.7699999809999998,0,0,0,3.7699999809999998,0,0,0,288,521,1831,2,651,686,NA,NA,NA,NA,NA,NA,Saturday,288
5553957443,2016-04-17,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397,1,350,402,NA,NA,NA,NA,NA,NA,Sunday,46
5553957443,2016-04-18,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683,2,520,541,NA,NA,NA,NA,NA,NA,Monday,206
5553957443,2016-04-19,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,1,357,410,NA,NA,NA,NA,NA,NA,Tuesday,346
5553957443,2016-04-20,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570,1,658,678,NA,NA,NA,NA,NA,NA,Wednesday,148
5553957443,2016-04-21,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,1,399,431,NA,NA,NA,NA,NA,NA,Thursday,266
5553957443,2016-04-22,11682,7.6300001140000004,7.6300001140000004,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,1,322,353,NA,NA,NA,NA,NA,NA,Friday,311
5553957443,2016-04-23,4112,2.6900000570000002,2.6900000570000002,0,0,0,2.680000067,0,0,0,272,443,1776,2,631,725,NA,NA,NA,NA,NA,NA,Saturday,272
5553957443,2016-04-24,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507,2,553,640,NA,NA,NA,NA,NA,NA,Sunday,104
5553957443,2016-04-25,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.6900000570000002,0,51,11,201,732,2033,1,433,468,NA,NA,NA,NA,NA,NA,Monday,263
5553957443,2016-04-26,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.4600000380000004,0,40,18,238,750,2093,1,412,453,NA,NA,NA,NA,NA,NA,Tuesday,296
5553957443,2016-04-27,10538,6.8800001140000004,6.8800001140000004,0,1.139999986,1,4.739999771,0,16,16,206,745,1922,1,347,391,NA,NA,NA,NA,NA,NA,Wednesday,238
5553957443,2016-04-28,11393,7.6300001140000004,7.6300001140000004,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,1,421,457,NA,NA,NA,NA,NA,NA,Thursday,227
5553957443,2016-04-29,12764,8.3299999239999991,8.3299999239999991,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169,1,450,495,NA,NA,NA,NA,NA,NA,Friday,331
5553957443,2016-04-30,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1463,2,775,843,NA,NA,NA,NA,NA,NA,Saturday,84
5553957443,2016-05-01,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747,2,622,686,NA,NA,NA,NA,NA,NA,Sunday,237
5553957443,2016-05-02,9769,6.3800001140000004,6.3800001140000004,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996,1,409,471,NA,NA,NA,NA,NA,NA,Monday,259
5553957443,2016-05-03,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,1,380,429,NA,NA,NA,NA,NA,NA,Tuesday,302
5553957443,2016-05-04,4249,2.7699999809999998,2.7699999809999998,0,0,0,2.7699999809999998,0,0,0,224,651,1698,1,447,470,NA,NA,NA,NA,NA,NA,Wednesday,224
5553957443,2016-05-05,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,1,419,464,NA,NA,NA,NA,NA,NA,Thursday,314
5553957443,2016-05-06,9632,6.2899999619999996,6.2899999619999996,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916,1,400,434,NA,NA,NA,NA,NA,NA,Friday,259
5553957443,2016-05-07,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494,1,442,470,NA,NA,NA,NA,NA,NA,Saturday,96
5553957443,2016-05-08,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762,1,568,608,NA,NA,NA,NA,NA,NA,Sunday,221
5553957443,2016-05-09,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272,1,453,494,NA,NA,NA,NA,NA,NA,Monday,332
5553957443,2016-05-10,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,1,418,443,NA,NA,NA,NA,NA,NA,Tuesday,366
5553957443,2016-05-11,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693,1,463,486,NA,NA,NA,NA,NA,NA,Wednesday,195
5553957443,2016-05-12,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741,1,438,475,NA,NA,NA,NA,NA,NA,Thursday,62
5577150313,2016-04-12,8135,6.079999924,6.079999924,0,3.5999999049999998,0.379999995,2.0999999049999998,0,86,16,140,728,3405,1,419,438,NA,NA,NA,NA,NA,NA,Tuesday,242
5577150313,2016-04-13,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,2551,1,432,458,NA,NA,NA,NA,NA,NA,Wednesday,170
5577150313,2016-04-14,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022,1,477,497,NA,NA,NA,NA,NA,NA,Thursday,324
5577150313,2016-04-15,12087,9.0799999239999991,9.0799999239999991,0,3.920000076,1.600000024,3.5599999429999998,0,115,54,199,695,4005,1,392,413,NA,NA,NA,NA,NA,NA,Friday,368
5577150313,2016-04-16,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.7300000190000002,0,184,56,158,472,4274,1,406,445,NA,NA,NA,NA,NA,NA,Saturday,398
5577150313,2016-04-17,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552,1,549,583,90.6999969482422,199.959265073821,NA,28,FALSE,1460884675000,Sunday,396
5577150313,2016-04-18,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625,1,527,553,NA,NA,NA,NA,NA,NA,Monday,276
5577150313,2016-04-19,12574,9.4200000760000009,9.4200000760000009,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501,1,449,465,NA,NA,NA,NA,NA,NA,Tuesday,242
5577150313,2016-04-20,8330,6.21999979,6.21999979,0,4.1199998859999996,0.340000004,1.75999999,0,87,16,113,773,3192,1,447,480,NA,NA,NA,NA,NA,NA,Wednesday,216
5577150313,2016-04-21,10830,8.090000153,8.090000153,0,3.6500000950000002,1.659999967,2.779999971,0,110,74,175,670,4018,1,414,437,NA,NA,NA,NA,NA,NA,Thursday,359
5577150313,2016-04-22,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329,1,338,366,NA,NA,NA,NA,NA,NA,Friday,292
5577150313,2016-04-23,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152,1,384,402,NA,NA,NA,NA,NA,NA,Saturday,271
5577150313,2016-04-24,15764,11.77999973,11.77999973,0,7.650000095,2.1500000950000002,1.980000019,0,210,65,141,425,4392,1,543,615,NA,NA,NA,NA,NA,NA,Sunday,416
5577150313,2016-04-25,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374,1,421,461,NA,NA,NA,NA,NA,NA,Monday,313
5577150313,2016-04-26,5325,3.9800000190000002,3.9800000190000002,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088,1,354,377,NA,NA,NA,NA,NA,NA,Tuesday,251
5577150313,2016-04-27,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,1,424,452,NA,NA,NA,NA,NA,NA,Wednesday,269
5577150313,2016-04-28,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,1,361,372,NA,NA,NA,NA,NA,NA,Thursday,291
5577150313,2016-04-29,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544,1,459,485,NA,NA,NA,NA,NA,NA,Friday,298
5577150313,2016-04-30,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501,1,412,433,NA,NA,NA,NA,NA,NA,Saturday,415
5577150313,2016-05-01,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,1,379,398,NA,NA,NA,NA,NA,NA,Sunday,444
5577150313,2016-05-02,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,2,525,553,NA,NA,NA,NA,NA,NA,Monday,292
5577150313,2016-05-03,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,1,508,543,NA,NA,NA,NA,NA,NA,Tuesday,317
5577150313,2016-05-04,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,1,603,634,NA,NA,NA,NA,NA,NA,Wednesday,175
5577150313,2016-05-05,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004,1,74,78,NA,NA,NA,NA,NA,NA,Thursday,209
5577150313,2016-05-06,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,136
5577150313,2016-05-07,0,0,0,0,0,0,0,0,0,0,0,1440,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,0
5577150313,2016-05-08,0,0,0,0,0,0,0,0,0,0,0,1440,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,0
5577150313,2016-05-09,3421,2.5599999429999998,2.5599999429999998,0,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,2489,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,115
5577150313,2016-05-10,8869,6.650000095,6.650000095,0,2.5599999429999998,0.75,3.3499999049999998,0,104,37,194,639,3841,1,504,562,NA,NA,NA,NA,NA,NA,Tuesday,335
5577150313,2016-05-11,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665,1,431,476,NA,NA,NA,NA,NA,NA,Wednesday,123
6117666160,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,1440,1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,0
6117666160,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,1440,1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,0
6117666160,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,1440,1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,0
6117666160,2016-04-15,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,2865,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,519
6117666160,2016-04-16,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828,1,380,398,NA,NA,NA,NA,NA,NA,Saturday,540
6117666160,2016-04-17,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225,2,336,350,NA,NA,NA,NA,NA,NA,Sunday,312
6117666160,2016-04-18,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018,2,493,510,NA,NA,NA,NA,NA,NA,Monday,241
6117666160,2016-04-19,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606,1,465,492,NA,NA,NA,NA,NA,NA,Tuesday,480
6117666160,2016-04-20,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536,1,474,502,NA,NA,NA,NA,NA,NA,Wednesday,385
6117666160,2016-04-21,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.6199998859999996,0,11,19,294,579,4900,1,508,550,NA,NA,NA,NA,NA,NA,Thursday,324
6117666160,2016-04-22,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409,1,480,546,NA,NA,NA,NA,NA,NA,Friday,402
6117666160,2016-04-23,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,1,492,539,NA,NA,NA,NA,NA,NA,Saturday,512
6117666160,2016-04-24,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305,1,353,367,NA,NA,NA,NA,NA,NA,Sunday,362
6117666160,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,1440,1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,0
